GKGRECORDID,DATE,SOURCECOMMONNAME,DOCUMENTIDENTIFIER,theme_list,tone_value
20260412101500-461,20260412101500,moneycontrol.com,https://www.moneycontrol.com/city/delhi-metro-to-upgrade-70-trains-on-red-blue-lines-by-november-2027-article-13886700.html,"['ECON_STOCKMARKET', 'ECON_STOCKMARKET', 'TAX_FNCACT_OFFICIALS', 'TAX_FNCACT_PRINCIPAL', 'WB_728_PUBLIC_SERVICE_DELIVERY', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_723_PUBLIC_ADMINISTRATION', 'WB_2100_ADMINSTRATIVE_SIMPLIFICATION', 'TAX_FNCACT_DIRECTOR', 'TAX_FNCACT_EXECUTIVE_DIRECTOR', 'UNGP_FORESTS_RIVERS_OCEANS', 'TAX_ETHNICITY_INDIAN', 'TAX_ETHNICITY_INDIAN', 'TAX_ETHNICITY_INDIAN', 'TAX_ETHNICITY_INDIAN', 'TAX_ETHNICITY_INDIAN', 'TAX_ETHNICITY_INDIAN', 'TAX_ETHNICITY_INDIAN', 'PUBLIC_TRANSPORT', 'PUBLIC_TRANSPORT', 'PUBLIC_TRANSPORT', 'PUBLIC_TRANSPORT', 'PUBLIC_TRANSPORT', 'PUBLIC_TRANSPORT', 'PUBLIC_TRANSPORT', 'PUBLIC_TRANSPORT', 'PUBLIC_TRANSPORT', 'PUBLIC_TRANSPORT', 'TAX_FNCACT_EXECUTIVE']",7.26495726495726
20260412101500-462,20260412101500,clickorlando.com,https://www.clickorlando.com/news/world/2026/04/12/haitians-cut-back-on-already-scarce-food-and-ask-how-theyll-survive-rising-fuel-prices/,"['AFFECT', 'DISPLACED', 'UNGP_CRIME_VIOLENCE', 'UNGP_CRIME_VIOLENCE', 'UNGP_CRIME_VIOLENCE', 'UNGP_CRIME_VIOLENCE', 'TAX_FNCACT_DRIVERS', 'USPEC_POLICY1', 'USPEC_POLICY1', 'EPU_ECONOMY', 'EPU_ECONOMY', 'EPU_ECONOMY_HISTORIC', 'EPU_ECONOMY_HISTORIC', 'ECON_DIESELPRICE', 'WATER_SECURITY', 'CRISISLEX_T11_UPDATESSYMPATHY', 'TAX_FNCACT_MANAGER', 'SELF_IDENTIFIED_HUMANITARIAN_CRISIS', 'SELF_IDENTIFIED_HUMANITARIAN_CRISIS', 'TAX_FNCACT_CHILDREN', 'TAX_FNCACT_CHILDREN', 'TAX_FNCACT_CHILDREN', 'TAX_FNCACT_STREET_VENDOR', 'KILL', 'GENERAL_GOVERNMENT', 'GENERAL_GOVERNMENT', 'GENERAL_GOVERNMENT', 'GENERAL_GOVERNMENT', 'GENERAL_GOVERNMENT', 'EPU_POLICY_GOVERNMENT', 'EPU_POLICY_GOVERNMENT', 'EPU_POLICY_GOVERNMENT', 'EPU_POLICY_GOVERNMENT', 'EPU_POLICY_GOVERNMENT', 'ARMEDCONFLICT', 'EPU_CATS_NATIONAL_SECURITY', 'CRISISLEX_CRISISLEXREC', 'CRISISLEX_CRISISLEXREC', 'UNGP_FORESTS_RIVERS_OCEANS', 'EPU_POLICY_SPENDING', 'TAX_AIDGROUPS_MERCY_CORPS', 'FUELPRICES', 'ECON_DEVELOPMENTORGS_WORLD_BANK', 'RECRUITMENT', 'ECON_INFLATION', 'ECON_INFLATION', 'WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT', 'WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT', 'WB_442_INFLATION', 'WB_442_INFLATION', 'WB_2433_CONFLICT_AND_VIOLENCE', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'PROTEST', 'TAX_FNCACT_VENDOR', 'WB_695_POVERTY', 'UNGP_AFFORDABLE_NUTRITIOUS_FOOD', 'ECON_OILPRICE', 'ECON_OILPRICE', 'ECON_OILPRICE', 'MARITIME_INCIDENT', 'MARITIME', 'WB_135_TRANSPORT', 'WB_135_TRANSPORT', 'WB_135_TRANSPORT', 'WB_678_DIGITAL_GOVERNMENT', 'WB_694_BROADCAST_AND_MEDIA', 'WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES', 'FOOD_SECURITY', 'EPU_CATS_MIGRATION_FEAR_FEAR', 'TAX_ECON_PRICE', 'TAX_ECON_PRICE', 'TAX_ECON_PRICE', 'TAX_ECON_PRICE', 'TAX_ECON_PRICE', 'TAX_ECON_PRICE', 'TAX_ECON_PRICE', 'TAX_ECON_PRICE', 'TAX_ECON_PRICE', 'TAX_FNCACT_DEPUTY', 'PUBLIC_TRANSPORT', 'TAX_FNCACT_FACTORY_WORKER', 'TAX_FNCACT_FACTORY_WORKER', 'ECON_TRANSPORT_COST', 'TAX_FNCACT_DRIVER', 'ECON_DEVELOPMENTORGS_WORLD_FOOD_PROGRAM', 'ECON_DEVELOPMENTORGS_WORLD_FOOD_PROGRAM', 'MANMADE_DISASTER_IMPLIED', 'ENV_OIL', 'ENV_OIL', 'ENV_OIL', 'POVERTY', 'TAX_ETHNICITY_HAITIANS', 'TAX_ETHNICITY_HAITIANS', 'TAX_ETHNICITY_HAITIANS', 'TAX_ETHNICITY_HAITIANS', 'TAX_ETHNICITY_HAITIANS', 'TAX_FNCACT_COORDINATOR', 'TAX_FNCACT_DIRECTOR', 'TAX_FNCACT_CHILD', 'SANITATION', 'WB_137_WATER', 'WB_2452_GANGS', 'WB_2452_GANGS', 'WB_2452_GANGS', 'WB_2452_GANGS', 'WB_2445_NON_STATE_SECURITY_ACTORS', 'WB_2445_NON_STATE_SECURITY_ACTORS', 'WB_2445_NON_STATE_SECURITY_ACTORS', 'WB_2445_NON_STATE_SECURITY_ACTORS', 'TAX_FNCACT_WORKER', 'TAX_FNCACT_WORKER']",-5.16194331983806
20260412101500-463,20260412101500,mauinews.com,https://www.mauinews.com/wire/?category=5190&ID=392712,"['CRISISLEX_T03_DEAD', 'AFFECT', 'TAX_FNCACT_KING', 'TAX_FNCACT_JUDGES', 'TAX_FNCACT_JUDGES', 'ROAD_INCIDENT', 'MANMADE_DISASTER_CAR_ACCIDENT', 'SOC_TRAFFICACCIDENT', 'TAX_WORLDLANGUAGES_GYPSY', 'ARMEDCONFLICT', 'MANMADE_DISASTER_IMPLIED', 'CRISISLEX_CRISISLEXREC', 'TAX_FNCACT_CHAMPION', 'TAX_FNCACT_CHAMPION', 'TAX_FNCACT_CHAMPION', 'TAX_FNCACT_CHAMPION', 'TAX_FNCACT_CHAMPION', 'KILL', 'TAX_FNCACT_LANDLORD']",-4.67980295566502
20260412101500-464,20260412101500,sharonherald.com,https://obituaries.sharonherald.com/obituary/angela-zompareilli-1093727569,[],3.84615384615385
20260412101500-465,20260412101500,riggosrag.com,https://riggosrag.com/commanders-bounce-back-hopes-will-determine-even-more-than-fans-realize,[],0.766283524904215
20260412101500-466,20260412101500,guardian.co.tt,https://www.guardian.co.tt/news/pm-makes-letter-public-amid-dispute-over-caricom-secretary-general-6.2.2560295.35ae7e617e,"['LEGISLATION', 'EPU_POLICY_LAW', 'WB_135_TRANSPORT', 'WB_1803_TRANSPORT_INFRASTRUCTURE', 'WB_167_PORTS', 'MANMADE_DISASTER_IMPLIED', 'MANMADE_DISASTER_IMPLIED', 'EPU_CATS_REGULATION', 'EPU_CATS_REGULATION', 'EPU_CATS_REGULATION', 'EPU_CATS_FINANCIAL_REGULATION', 'EPU_CATS_FINANCIAL_REGULATION', 'EPU_CATS_FINANCIAL_REGULATION']",-0.372023809523809
20260412101500-467,20260412101500,kfiz.com,https://kfiz.com/make-a-plan-for-severe-weather-damage-repairs/,"['CRISISLEX_C04_LOGISTICS_TRANSPORT', 'NATURAL_DISASTER_WINDSTORM', 'WB_1920_FINANCIAL_SECTOR_DEVELOPMENT', 'WB_363_FINANCIAL_INCLUSION', 'WB_364_CONSUMER_PROTECTION', 'NATURAL_DISASTER_FLOOD', 'WB_2657_EMERGENCY_PREPAREDNESS', 'WB_699_URBAN_DEVELOPMENT', 'WB_820_DISASTER_RISK_MANAGEMENT', 'WB_1705_DISASTER_PREPAREDNESS', 'CRISISLEX_C08_TELECOM', 'UNGP_FORESTS_RIVERS_OCEANS', 'UNGP_FORESTS_RIVERS_OCEANS', 'MANMADE_DISASTER_IMPLIED', 'MANMADE_DISASTER_IMPLIED', 'NATURAL_DISASTER_BLIZZARD', 'NATURAL_DISASTER_TORNADO', 'CRISISLEX_CRISISLEXREC', 'CRISISLEX_O01_WEATHER', 'TAX_FNCACT_COMMISSIONER', 'NATURAL_DISASTER_SEVERE_WEATHER', 'NATURAL_DISASTER_SEVERE_WEATHER', 'TAX_FNCACT_CONTRACTOR', 'EPU_ECONOMY_HISTORIC', 'WB_1973_FINANCIAL_RISK_REDUCTION', 'WB_1973_FINANCIAL_RISK_REDUCTION', 'WB_435_AGRICULTURE_AND_FOOD_SECURITY', 'WB_435_AGRICULTURE_AND_FOOD_SECURITY', 'WB_337_INSURANCE', 'WB_337_INSURANCE', 'WB_1967_AGRICULTURAL_RISK_AND_SECURITY', 'WB_1967_AGRICULTURAL_RISK_AND_SECURITY']",-3.10077519379845
20260412101500-468,20260412101500,rediff.com,https://www.rediff.com/news/report/navy-commanders-to-discuss-west-asia-crisis-impact-on-energy-security/20260412.htm,"['TAX_FNCACT_STRINGER', 'CRISISLEX_CRISISLEXREC', 'CRISISLEX_CRISISLEXREC', 'TAX_FNCACT_MERCHANT', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'GENERAL_GOVERNMENT', 'GENERAL_GOVERNMENT', 'EPU_POLICY_GOVERNMENT', 'EPU_POLICY_GOVERNMENT', 'TAX_MILITARY_TITLE_ADMIRAL', 'TAX_FNCACT_ADMIRAL', 'MILITARY', 'MILITARY', 'MILITARY', 'MILITARY', 'MILITARY', 'MILITARY', 'MILITARY', 'MILITARY', 'MILITARY', 'MILITARY', 'MILITARY', 'MILITARY', 'MILITARY', 'MILITARY', 'MILITARY', 'MILITARY', 'MILITARY', 'MILITARY', 'TAX_FNCACT_NAVY', 'TAX_FNCACT_NAVY', 'TAX_FNCACT_NAVY', 'TAX_FNCACT_NAVY', 'TAX_FNCACT_NAVY', 'TAX_FNCACT_NAVY', 'TAX_FNCACT_NAVY', 'TAX_FNCACT_NAVY', 'TAX_FNCACT_NAVY', 'TAX_FNCACT_NAVY', 'TAX_FNCACT_NAVY', 'TAX_FNCACT_NAVY', 'TAX_FNCACT_NAVY', 'TAX_FNCACT_NAVY', 'TAX_FNCACT_NAVY', 'TAX_FNCACT_NAVY', 'TAX_FNCACT_NAVY', 'TAX_FNCACT_NAVY', 'TAX_WORLDMAMMALS_BEARS', 'WB_841_JUSTICE_SYSTEM_ADMINISTRATION', 'WB_840_JUSTICE', 'WB_1211_HUMAN_RESOURCES', 'TAX_ETHNICITY_INDIAN', 'TAX_ETHNICITY_INDIAN', 'TAX_ETHNICITY_INDIAN', 'TAX_ETHNICITY_INDIAN', 'TAX_ETHNICITY_INDIAN', 'TAX_ETHNICITY_INDIAN', 'TAX_ETHNICITY_INDIAN', 'TAX_ETHNICITY_INDIAN', 'TAX_ETHNICITY_INDIAN', 'TAX_ETHNICITY_INDIAN', 'TAX_ETHNICITY_INDIAN', 'TAX_ETHNICITY_INDIAN', 'ENV_OIL', 'TAX_WORLDMAMMALS_HUMAN', 'WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES', 'WB_598_ENVIRONMENTAL_MANAGEMENT', 'TAX_FNCACT_CHIEF', 'TAX_FNCACT_CHIEF', 'WB_2433_CONFLICT_AND_VIOLENCE', 'MARITIME', 'MARITIME', 'MARITIME', 'MARITIME', 'MARITIME', 'MARITIME', 'MARITIME_PIRACY', 'MARITIME_PIRACY', 'MARITIME_PIRACY', 'MARITIME_PIRACY', 'MARITIME_PIRACY', 'MARITIME_PIRACY', 'SCIENCE', 'SOC_INNOVATION', 'WB_2378_SECURITY_ARCHITECTURE', 'ENV_NATURALGAS', 'UNGP_FORESTS_RIVERS_OCEANS', 'UNGP_FORESTS_RIVERS_OCEANS', 'UNGP_FORESTS_RIVERS_OCEANS', 'UNGP_FORESTS_RIVERS_OCEANS', 'UNGP_FORESTS_RIVERS_OCEANS', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_831_GOVERNANCE', 'ECON_OILPRICE', 'TAX_FNCACT_COMMANDERS', 'TAX_FNCACT_COMMANDERS', 'TAX_FNCACT_COMMANDERS', 'TAX_FNCACT_COMMANDERS', 'TAX_FNCACT_COMMANDERS', 'TAX_FNCACT_COMMANDERS', 'TAX_FNCACT_COMMANDERS', 'TAX_FNCACT_SECRETARY', 'WB_678_DIGITAL_GOVERNMENT', 'WB_653_ENTERPRISE_ARCHITECTURE', 'WB_657_INTEROPERABILITY', 'WB_2375_ICT_METHODS_AND_PROCEDURES', 'WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES', 'WB_2745_JOB_QUALITY_AND_LABOR_MARKET_PERFORMANCE', 'WB_2670_JOBS', 'WB_2689_JOBS_DIAGNOSTICS', 'WB_2748_EMPLOYMENT', 'WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_2490_NATIONAL_PROTECTION_AND_SECURITY', 'EPU_CATS_NATIONAL_SECURITY', 'ARMEDCONFLICT', 'WB_772_TRADE_FACILITATION_AND_LOGISTICS', 'WB_2598_HUMAN_RESOURCE_MANAGEMENT', 'WB_2595_ANTI_CORRUPTION_IN_CUSTOMS_ADMINISTRATION', 'WB_698_TRADE', 'WB_774_CUSTOMS_AND_BORDER_MANAGEMENT', 'IDEOLOGY', 'IDEOLOGY', 'IDEOLOGY', 'TAX_MILITARY_TITLE_COMMANDER', 'TAX_FNCACT_COMMANDER']",0.950871632329636
20260412101500-469,20260412101500,livelaw.in,https://www.livelaw.in/high-court/punjab-and-haryana-high-court/ph-high-court-compromise-wife-waive-right-future-maintenance-public-policy-125-crpc-530016,"['TAX_ECON_PRICE', 'USPEC_POLICY1', 'USPEC_POLICY1', 'EPU_POLICY_POLICY', 'EPU_POLICY_POLICY', 'TAX_FNCACT_PRINCIPAL', 'TAX_FNCACT_WOMAN', 'TAX_FNCACT_MAID', 'TAX_FNCACT_MAID', 'ECON_COST_OF_LIVING', 'TAX_FNCACT_JUDGE', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_840_JUSTICE', 'USPEC_UNCERTAINTY1', 'USPEC_UNCERTAINTY1']",-1.58730158730159
20260412101500-470,20260412101500,fool.com,https://www.fool.com/investing/2026/04/12/the-best-way-to-invest-in-openai-and-chatgpt-befor/?source=iedfolrf0000001,"['EPU_ECONOMY_HISTORIC', 'EPU_ECONOMY_HISTORIC', 'CRISISLEX_T11_UPDATESSYMPATHY', 'CRISISLEX_T11_UPDATESSYMPATHY', 'CRISISLEX_T11_UPDATESSYMPATHY', 'TAX_FNCACT_INVESTOR', 'ECON_IPO', 'TAX_ECON_PRICE', 'TAX_ECON_PRICE', 'TAX_ECON_PRICE', 'INFO_RUMOR', 'WB_698_TRADE', 'ECON_STOCKMARKET', 'ECON_STOCKMARKET', 'ECON_STOCKMARKET']",0.963391136801541
20260412101500-471,20260412101500,dailypioneer.com,https://dailypioneer.com/news/pak-military-contingent-including-jets-reaches-saudi,"['MILITARY', 'MILITARY', 'MILITARY', 'MILITARY', 'TAX_MILITARY_TITLE_SOLDIERS', 'TAX_MILITARY_TITLE_SOLDIERS', 'TAX_MILITARY_TITLE_SOLDIERS', 'TAX_MILITARY_TITLE_SOLDIERS', 'TAX_FNCACT_SOLDIERS', 'TAX_FNCACT_SOLDIERS', 'TAX_FNCACT_SOLDIERS', 'TAX_FNCACT_SOLDIERS', 'TAX_FNCACT_TROOPS', 'TAX_FNCACT_TROOPS', 'EPU_CATS_NATIONAL_SECURITY', 'TAX_RELIGION_MOSQUES', 'GENERAL_GOVERNMENT', 'EPU_POLICY_GOVERNMENT', 'TAX_FNCACT_PRINCE', 'TAX_ETHNICITY_AMERICAN', 'TAX_FNCACT_AUTHORITIES', 'EPU_POLICY_AUTHORITIES', 'CRISISLEX_C07_SAFETY', 'EPU_ECONOMY', 'EPU_ECONOMY', 'EPU_ECONOMY_HISTORIC', 'EPU_ECONOMY_HISTORIC', 'TAX_FNCACT_CUSTODIAN', 'TAX_FNCACT_CROWN_PRINCE', 'TAX_FNCACT_MINISTER', 'TAX_FNCACT_MINISTER', 'TAX_FNCACT_OFFICIAL', 'TAX_FNCACT_OFFICIAL', 'TAX_FNCACT_KING', 'TAX_FNCACT_KING', 'LEADER', 'TAX_FNCACT_PRIME_MINISTER', 'MEDIA_MSM', 'TAX_FNCACT_FINANCE_MINISTER', 'ARMEDCONFLICT', 'ARMEDCONFLICT', 'ARMEDCONFLICT', 'CRISISLEX_CRISISLEXREC', 'CRISISLEX_CRISISLEXREC', 'CRISISLEX_CRISISLEXREC']",2.11480362537764
20260412101500-472,20260412101500,fool.com,https://www.fool.com/investing/2026/04/12/could-trump-ignite-a-stock-market-rally-by-suspend/?source=iedfolrf0000001,"['CRISISLEX_C04_LOGISTICS_TRANSPORT', 'ECON_INTEREST_RATES', 'EPU_POLICY_INTEREST_RATES', 'EPU_POLICY_FEDERAL_RESERVE', 'EPU_CATS_MONETARY_POLICY', 'WB_698_TRADE', 'ELECTION', 'TAX_ECON_PRICE', 'TAX_POLITICAL_PARTY_REPUBLICANS', 'CRISISLEX_O01_WEATHER', 'MEDIA_SOCIAL', 'WB_652_ICT_APPLICATIONS', 'WB_662_SOCIAL_MEDIA', 'WB_658_ENTERPRISE_APPLICATIONS', 'TAX_WORLDMAMMALS_BEAR', 'WB_775_TRADE_POLICY_AND_INTEGRATION', 'WB_776_TRADE_POLICY', 'WB_2575_TRADE_POLICY_AND_INVESTMENT_AGREEMENTS', 'LEADER', 'LEADER', 'LEADER', 'LEADER', 'LEADER', 'TAX_FNCACT_PRESIDENT', 'TAX_FNCACT_PRESIDENT', 'TAX_FNCACT_PRESIDENT', 'TAX_FNCACT_PRESIDENT', 'TAX_FNCACT_PRESIDENT', 'USPEC_POLITICS_GENERAL1', 'USPEC_POLITICS_GENERAL1', 'USPEC_POLITICS_GENERAL1', 'USPEC_POLITICS_GENERAL1', 'USPEC_POLITICS_GENERAL1', 'EPU_POLICY_WHITE_HOUSE', 'EPU_POLICY_CONGRESSIONAL', 'WB_2433_CONFLICT_AND_VIOLENCE', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_1150_VOLATILITY', 'ECON_INFLATION', 'WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT', 'WB_442_INFLATION', 'ECON_STOCKMARKET', 'ECON_STOCKMARKET', 'ECON_STOCKMARKET', 'ECON_STOCKMARKET', 'ECON_STOCKMARKET', 'ECON_STOCKMARKET', 'ECON_STOCKMARKET', 'ECON_STOCKMARKET', 'TAX_WORLDMAMMALS_CAT', 'USPEC_POLICY1', 'WB_678_DIGITAL_GOVERNMENT', 'WB_694_BROADCAST_AND_MEDIA', 'WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES', 'TAX_FNCACT_OFFICIAL', 'EPU_ECONOMY_HISTORIC', 'EPU_POLICY_POLITICAL']",-1.28617363344051
20260412101500-473,20260412101500,boredpanda.com,https://www.boredpanda.com/spelling-bee-answers-12-april-2026/,"['TAX_WORLDMAMMALS_PANDA', 'TAX_WORLDMAMMALS_PANDA', 'TAX_WORLDMAMMALS_PANDA', 'TAX_WORLDMAMMALS_PANDA', 'TAX_FNCACT_PUBLISHER', 'TAX_FNCACT_PUBLISHER', 'TAX_FNCACT_EDITORS', 'TAX_FNCACT_EDITORS', 'TAX_FNCACT_OFFICIAL', 'TAX_FNCACT_OFFICIAL', 'TAX_FNCACT_OFFICIAL', 'TAX_FNCACT_OFFICIAL', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_840_JUSTICE', 'WB_840_JUSTICE', 'WB_1014_CRIMINAL_JUSTICE', 'WB_1014_CRIMINAL_JUSTICE']",5.9016393442623
20260412101500-474,20260412101500,pakistantoday.com.pk,https://www.pakistantoday.com.pk/2026/04/12/two-killed-woman-injured-in-quetta-firing,"['WB_1920_FINANCIAL_SECTOR_DEVELOPMENT', 'WB_328_FINANCIAL_INTEGRITY', 'WB_2082_LAW_ENFORCEMENT', 'LEGISLATION', 'EPU_POLICY_LAW', 'TAX_FNCACT_OFFICIALS', 'TAX_FNCACT_WOMAN', 'TAX_FNCACT_WOMAN', 'TAX_FNCACT_WOMAN', 'TAX_FNCACT_WOMAN', 'TERROR', 'TERROR', 'TAX_FNCACT_AUTHORITIES', 'EPU_POLICY_AUTHORITIES', 'TAX_FNCACT_VICTIMS', 'CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE', 'SECURITY_SERVICES', 'SECURITY_SERVICES', 'SECURITY_SERVICES', 'SECURITY_SERVICES', 'SECURITY_SERVICES', 'SECURITY_SERVICES', 'SECURITY_SERVICES', 'SECURITY_SERVICES', 'SECURITY_SERVICES', 'SECURITY_SERVICES', 'SECURITY_SERVICES', 'TAX_FNCACT_POLICE', 'TAX_FNCACT_POLICE', 'TAX_FNCACT_POLICE', 'TAX_FNCACT_POLICE', 'TAX_FNCACT_POLICE', 'TAX_FNCACT_POLICE', 'TAX_FNCACT_POLICE', 'TAX_FNCACT_POLICE', 'TAX_FNCACT_POLICE', 'TAX_FNCACT_POLICE', 'TAX_FNCACT_POLICE', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_C07_SAFETY', 'WB_2024_ANTI_CORRUPTION_AUTHORITIES', 'WB_2024_ANTI_CORRUPTION_AUTHORITIES', 'WB_2024_ANTI_CORRUPTION_AUTHORITIES', 'WB_2024_ANTI_CORRUPTION_AUTHORITIES', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_840_JUSTICE', 'WB_840_JUSTICE', 'WB_840_JUSTICE', 'WB_840_JUSTICE', 'WB_2025_INVESTIGATION', 'WB_2025_INVESTIGATION', 'WB_2025_INVESTIGATION', 'WB_2025_INVESTIGATION', 'WB_831_GOVERNANCE', 'WB_831_GOVERNANCE', 'WB_831_GOVERNANCE', 'WB_831_GOVERNANCE', 'WB_832_ANTI_CORRUPTION', 'WB_832_ANTI_CORRUPTION', 'WB_832_ANTI_CORRUPTION', 'WB_832_ANTI_CORRUPTION', 'WB_1014_CRIMINAL_JUSTICE', 'WB_1014_CRIMINAL_JUSTICE', 'WB_1014_CRIMINAL_JUSTICE', 'WB_1014_CRIMINAL_JUSTICE', 'WB_1428_INJURY', 'WB_1406_DISEASES', 'WB_621_HEALTH_NUTRITION_AND_POPULATION', 'WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY', 'WOUND', 'WOUND', 'WOUND', 'CRISISLEX_C03_WELLBEING_HEALTH', 'CRISISLEX_C03_WELLBEING_HEALTH', 'CRISISLEX_C03_WELLBEING_HEALTH', 'GENERAL_HEALTH', 'GENERAL_HEALTH', 'MEDICAL', 'MEDICAL', 'SOC_POINTSOFINTEREST_HOSPITAL', 'SOC_POINTSOFINTEREST_HOSPITAL', 'KILL', 'CRISISLEX_CRISISLEXREC', 'CRISISLEX_T02_INJURED', 'CRISISLEX_T03_DEAD']",-7.56578947368421
20260412101500-475,20260412101500,smh.com.au,https://www.smh.com.au/national/girl-drowns-in-queensland-river-20260412-p5znad.html,"['NATURAL_DISASTER_DROWNS', 'KILL', 'NATURAL_DISASTER_DROWNED']",-6.45161290322581
20260412101500-476,20260412101500,road.cc,https://road.cc/news/womens-peloton-in-two-minds-over-paris-roubaix-date-switch-and-reduced-tv-time,"['MEDIA_MSM', 'MEDIA_MSM', 'MEDIA_MSM', 'MEDIA_MSM', 'TAX_FNCACT_QUEEN', 'TAX_FNCACT_CHAMPION', 'TAX_FNCACT_CHAMPION']",1.26582278481013
20260412101500-477,20260412101500,athens-times.com,https://athens-times.com/thessaloniki-64-year-old-man-killed-and-dumped-from-bridge-in-evkarpiya/,"['CRISISLEX_T03_DEAD', 'EPU_CATS_MIGRATION_FEAR_FEAR', 'EPU_CATS_MIGRATION_FEAR_FEAR', 'WB_1428_INJURY', 'WB_1428_INJURY', 'WB_1406_DISEASES', 'WB_1406_DISEASES', 'WB_621_HEALTH_NUTRITION_AND_POPULATION', 'WB_621_HEALTH_NUTRITION_AND_POPULATION', 'WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY', 'WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY', 'CRISISLEX_CRISISLEXREC', 'CRISISLEX_CRISISLEXREC', 'CRISISLEX_T02_INJURED', 'CRISISLEX_T02_INJURED', 'MARITIME', 'MARITIME', 'MARITIME', 'WB_2024_ANTI_CORRUPTION_AUTHORITIES', 'WB_2025_INVESTIGATION', 'WB_831_GOVERNANCE', 'WB_832_ANTI_CORRUPTION', 'TAX_DISEASE_TRAUMA', 'CRISISLEX_T11_UPDATESSYMPATHY', 'SECURITY_SERVICES', 'TAX_FNCACT_POLICE', 'TAX_FNCACT_MAN', 'TAX_ETHNICITY_GREEK', 'TAX_WORLDLANGUAGES_GREEK', 'ORGANIZED_CRIME', 'WB_2453_ORGANIZED_CRIME', 'WB_2433_CONFLICT_AND_VIOLENCE', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'TAX_DISEASE_HEAD_INJURIES', 'TAX_FNCACT_VICTIM', 'TAX_FNCACT_VICTIM', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_840_JUSTICE', 'WB_840_JUSTICE', 'WB_840_JUSTICE', 'WB_840_JUSTICE', 'WB_1014_CRIMINAL_JUSTICE', 'WB_1014_CRIMINAL_JUSTICE', 'WB_1014_CRIMINAL_JUSTICE', 'WB_1014_CRIMINAL_JUSTICE', 'WB_135_TRANSPORT', 'ARREST', 'SOC_GENERALCRIME', 'CRISISLEX_C07_SAFETY']",-10.1321585903084
